3.000 1.20656E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.20656E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.200 1.24280E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.24280E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.400 1.26058E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.26058E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.600 1.27199E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.27199E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.800 1.27077E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.27077E-01 0.00000E+00 0.00000E+00 0.00000E+00
4.000 1.24265E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.24265E-01 0.00000E+00 0.00000E+00 0.00000E+00
4.500 1.16653E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.16653E-01 0.00000E+00 0.00000E+00 0.00000E+00
5.000 1.06718E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.06718E-01 0.00000E+00 0.00000E+00 0.00000E+00
5.500 9.52614E-02 0.00000E+00 0.00000E+00 0.00000E+00 9.52614E-02 0.00000E+00 0.00000E+00 0.00000E+00
6.000 8.45209E-02 0.00000E+00 0.00000E+00 0.00000E+00 8.45209E-02 0.00000E+00 0.00000E+00 0.00000E+00
6.500 7.36069E-02 0.00000E+00 0.00000E+00 0.00000E+00 7.36069E-02 0.00000E+00 0.00000E+00 0.00000E+00
7.000 6.14927E-02 0.00000E+00 0.00000E+00 0.00000E+00 6.14927E-02 0.00000E+00 0.00000E+00 0.00000E+00
7.500 5.41943E-02 0.00000E+00 0.00000E+00 0.00000E+00 5.41943E-02 0.00000E+00 0.00000E+00 0.00000E+00
8.000 4.56131E-02 0.00000E+00 0.00000E+00 0.00000E+00 4.56131E-02 0.00000E+00 0.00000E+00 0.00000E+00
8.500 3.80171E-02 0.00000E+00 0.00000E+00 0.00000E+00 3.80171E-02 0.00000E+00 0.00000E+00 0.00000E+00
9.000 3.25703E-02 0.00000E+00 0.00000E+00 0.00000E+00 3.25703E-02 0.00000E+00 0.00000E+00 0.00000E+00
9.500 2.66223E-02 0.00000E+00 0.00000E+00 0.00000E+00 2.66223E-02 0.00000E+00 0.00000E+00 0.00000E+00
10.000 2.23539E-02 0.00000E+00 0.00000E+00 0.00000E+00 2.23539E-02 0.00000E+00 0.00000E+00 0.00000E+00
10.500 1.87139E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.87139E-02 0.00000E+00 0.00000E+00 0.00000E+00
11.000 1.55597E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.55597E-02 0.00000E+00 0.00000E+00 0.00000E+00
11.500 1.31000E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.31000E-02 0.00000E+00 0.00000E+00 0.00000E+00
12.000 1.02799E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.02799E-02 0.00000E+00 0.00000E+00 0.00000E+00
12.500 8.72441E-03 0.00000E+00 0.00000E+00 0.00000E+00 8.72441E-03 0.00000E+00 0.00000E+00 0.00000E+00
13.000 7.45540E-03 0.00000E+00 0.00000E+00 0.00000E+00 7.45540E-03 0.00000E+00 0.00000E+00 0.00000E+00
13.500 5.89969E-03 0.00000E+00 0.00000E+00 0.00000E+00 5.89969E-03 0.00000E+00 0.00000E+00 0.00000E+00
14.000 4.76937E-03 0.00000E+00 0.00000E+00 0.00000E+00 4.76937E-03 0.00000E+00 0.00000E+00 0.00000E+00
14.500 4.09130E-03 0.00000E+00 0.00000E+00 0.00000E+00 4.09130E-03 0.00000E+00 0.00000E+00 0.00000E+00
15.000 3.36145E-03 0.00000E+00 0.00000E+00 0.00000E+00 3.36145E-03 0.00000E+00 0.00000E+00 0.00000E+00
15.500 2.64600E-03 0.00000E+00 0.00000E+00 0.00000E+00 2.64600E-03 0.00000E+00 0.00000E+00 0.00000E+00
16.000 2.17395E-03 0.00000E+00 0.00000E+00 0.00000E+00 2.17395E-03 0.00000E+00 0.00000E+00 0.00000E+00
16.500 1.84709E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.84709E-03 0.00000E+00 0.00000E+00 0.00000E+00
17.000 1.52238E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.52238E-03 0.00000E+00 0.00000E+00 0.00000E+00
17.500 1.17647E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.17647E-03 0.00000E+00 0.00000E+00 0.00000E+00
18.000 9.63938E-04 0.00000E+00 0.00000E+00 0.00000E+00 9.63938E-04 0.00000E+00 0.00000E+00 0.00000E+00
18.500 8.08777E-04 0.00000E+00 0.00000E+00 0.00000E+00 8.08777E-04 0.00000E+00 0.00000E+00 0.00000E+00
19.000 6.76894E-04 0.00000E+00 0.00000E+00 0.00000E+00 6.76894E-04 0.00000E+00 0.00000E+00 0.00000E+00
19.500 5.21958E-04 0.00000E+00 0.00000E+00 0.00000E+00 5.21958E-04 0.00000E+00 0.00000E+00 0.00000E+00
20.000 4.12872E-04 0.00000E+00 0.00000E+00 0.00000E+00 4.12872E-04 0.00000E+00 0.00000E+00 0.00000E+00
